ID,Alloy formula,Alloy class,Cu,Al,Ag,B,Be,Ca,Co,Ce,Cr,Fe,Hf,La,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pr,Si,Sn,Ti,V,Zn,Zr,Tss (K),tss (h),CR reduction (%),Aging,Tag (K),tag (h),Secondary thermo-mechanical process,Hardness (HV),Yield strength (MPa),Ultimate tensile strength (MPa),Electrical conductivity (%IACS)
1262,Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr,Cu low alloyed,99.00733562901317,0.02186821020679955,0.0,0.0,2.0,0,0.021250782927736526,0.0,0.013941510524870871,0.003783942617473209,0,0,0.0,0,0,0,0,3.055663869677754,0.0,0,0,0.5842147146457523,0.0,0.04441554203137369,0.0,0.0,0.006718449678503883,1222.8566219050304,1.4492760617221694,2.1331843507460855,Y,782.3108491060609,0.006588404961209715,N,204.3307354592169,,,42.71282480515269
159,Cu-0.5Zr-0.065B,Cu-Ni-Si alloys,92.04502715855668,0.0005139087547890644,0.0,0.0,0.0,0,0.0,0.0,0.015598876377619707,0.01105529072052362,0,0,0.11599027805539203,0,0,0,0,4.449983321351612,0.0004571095424699999,0,0,1.4532196602314165,0.0,0.030171025655261315,0.0,0.00125168313535564,0.0,1258.095101922602,1.357973720036854,3.85501295549133,Y,753.3627358407459,8.649211773635209,N,394.76601623366844,,,51.01750836314475
1059,Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,97.81870156783,0.01412857586563753,0.0020573573794294823,0.002109331800142535,0.009796979817395808,0,0.0,0.0,0.0,0.002066834397137467,0,0,0.07532745327139578,0,0,0,0,4.18205438479532,0.0,0,0,0.09759190118593021,0.0,3.1661891343582536,0.0011617149562788925,0.0,0.5,1202.842853475531,1.8769524146660197,0.0,Y,779.1969347089436,1.894122168520228,N,254.24561076769461,,,52.67439526116269
989,Cu-3.2Ni-0.73Si,Cu-Ni-Si alloys,92.1700667677514,0.5,0.00048726486303144736,0.0,0.0,0,0.0,0.0,0.11490233725903656,0.010284203831312774,0,0,0.10476609342916715,0,0,0,0,6.433434766588686,0.0,0,0,0.9712710655745865,0.0011554435591012518,0.05154770522629338,0.0,0.0012835902789556971,0.005353711586402775,1255.41997952308,,3.1128393440960624,Y,770.9238323863756,1.5266330191397008,N,361.5356303065156,,,44.146446459721
842,Cu-6Ni-1.4Si-0.1Ti,Cu-Ni-Si alloys,99.84,0.0,0.0,0.0,2.0,0,0.0,0.0,0.009822151411125154,0.012769252015499439,0,0,0.0,0,0,0,0,0.6690997116001589,0.05,0,0,1.1710242188759192,0.0006812397038991347,0.0,0.002617182611850108,0.0028816920292680393,0.0,1260.9668566407263,1.2047923827849878,0.0,Y,668.2100207880025,2.0210177176640105,N,226.7250790003952,,,25.593896119226926
635,Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.03794877188413,0.5,0.002101487642266666,0.0,0.015205614392216594,0,0.0,0.0,0.09314545375616862,0.0,0,0,0.17076803670393492,0,0,0,0,6.077167179149823,0.002516843199221701,0,0,0.9803894097799959,0.0,0.0,0.0022215966594722036,0.0,0.0009114058648176258,1252.2869845094458,3.930270011092129,51.080309159127914,Y,924.2953247592134,4.840429195353548,N,295.3379827269522,,682.100143926114,3.0
517,Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.12302562471208,0.5,0.0015913538354455402,0.0,0.022829324476845294,0,0.0,0.1,0.09971182889643351,0.0,0,0,0.0938983592265519,0,0,0,0,5.893965443890612,0.0002742492105420452,0,0,0.9573086367815893,0.0024550181311484135,0.0,0.003156676595640015,0.0,0.008100697476176104,1263.198518355639,3.7632080818106757,53.86378580711808,Y,803.7930702912417,1.8761965756517618,Y,133.31971874674866,,,50.41591090228899
1429,Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,99.29604204896872,0.0,0.0,7.04422669879413e-05,0.0,0,0.0,0.1,0.0,0.013263592134012453,0,0,0.0,0,0,0,0,5.286383289752389,0.0,0,0,0.8855001838835149,0.0,0.002440498012213703,0.002084892381809061,0.0,0.007887602282743085,1222.8702118910896,1.3618502688271321,76.61317992548412,Y,854.7830529352428,2.602318258079876,N,295.0620923370142,,,61.958830296250426
1748,Cu-1.84Ni-1.64Si-0.82Co,Cu-Ti alloys,94.93230497740578,0.012537036067599086,0.0002967138129646136,0.0,0.0,0,0.0,0.0,0.009109199184105793,0.0,0,0,0.006794995080103584,0,0,0,0,0.0,0.00198455203926653,0,0,0.15426921452851367,0.002223337340845198,0.02222614681130225,0.00239768263954113,0.0035234624019389684,0.006169599326940829,1225.6201610625187,1.7598320737050024,4.290523790251512,Y,530.0926845078836,0.8773881912759259,N,92.68227153146921,,,91.03712117683665
598,Cu-0.22Fe-0.06P-0.02B-0.05Ce,Cu-Ti alloys,96.45870007351611,0.0,0.00034083106087506014,0.0,0.0,0,0.0,0.0,0.018719401438501863,0.0,0,0,0.0,0,0,0,0,0.0,0.0019266373661044483,0,0,0.08038198116909212,0.0,2.917057017922887,0.0036072621671512694,0.0,0.5,1187.970227287787,1.9196660388000217,6.086162924132699,N,725.2716738997667,1.217630910602636,N,57.0,,,33.6692026531487
196,Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,94.77157002566871,0.5,0.0,0.0,0.01975361710496447,0,0.003336773827741748,0.0,0.008413278491549003,0.004429378253043341,0,0,0.14537489037072654,0,0,0,0,6.1906033721609734,0.001760388236328248,0,0,0.9924815871624839,0.0,0.025899684175653154,0.0028594582913903724,0.0,0.0,1257.170273349715,2.0850126452646065,80.96233593663435,Y,652.1494855935865,9.39915286275164,Y,201.43103498264767,567.4766563168916,684.8698246492369,24.725070641298426
1784,Cu-1.95Be,Cu low alloyed,99.84,0.008655275471181263,0.0,0.0023635291052098916,0.018755983078715104,0,0.0,0.0009785671744485529,0.014639239242852231,0.0,0,0,0.0,0,0,0,0,0.7011547589650337,0.0009289576058564106,0,0,0.0,0.00031649283014534627,3.390753943453678,0.0012020532194777984,0.0,0.004115913864876338,1190.5381445702637,0.947941238244669,4.971848196934997,Y,775.2785671791121,0.49285099011721223,N,215.9918407218468,,,62.35615186915971
870,Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,98.3491774631709,0.025316273915801386,0.0,0.0,0.012898490591664192,0,0.0,0.0,0.003726686764650798,0.0,0,0,0.0,0,0,0,0,0.19501733744990232,0.044936414062059775,0,0,0.33118666965945726,0.000615269557813099,0.03051359906360209,5.734073329834316e-05,0.0,0.5,1221.162238207161,0.9133052663129573,0.0,Y,766.3864674454019,3.9775137658622173,N,,,,70.79295082883158
411,Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,91.91944073962635,0.008184980938611065,0.0,0.0,0.004935050693012213,0,0.0,0.0,0.0845479250375651,0.0,0,0,0.15666763216707,0,0,0,0,2.1347030402722162,0.0,0,0,0.8448691973862836,0.0,0.06675713834188056,0.00011753576680737043,0.002519538105418843,0.006801744439499989,1253.8473235856968,4.316739334250463,53.27589209525985,Y,665.0284534253631,0.9270093597565716,N,255.64088972907086,,,36.254870170253994
97,Cu-6Ni-1Si-0.5Al,Cu-Ni-Si alloys,92.26436725891834,0.5,0.0002375573403032023,0.0,0.0008858085987621552,0,0.0,0.0,0.10702471433030754,0.011639601631334807,0,0,0.10299479567538114,0,0,0,0,6.214666621120895,0.0007318921589226883,0,0,1.0289552103096342,0.0,0.01279050329236984,0.0016208737235970344,0.0011582226998515484,0.001118148106486043,1256.3763734158927,,93.4,Y,827.9210250688661,3.586593180692989,N,383.173422554461,,,21.800545884132923
1001,Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.75928310369977,0.46559796077023563,0.0,0.0,0.0,0,0.9569780225913213,0.0,0.9148245164097538,0.013574634015957559,0,0,0.09521522115732514,0,0,0,0,2.85136918649037,0.0,0,0,1.0182685002944076,0.0,0.06284873322084784,0.002565553017850351,0.002963849139657745,0.004233292038784566,1260.2160906966913,4.07518826349257,1.388409988734691,Y,852.663040329697,1.802752017021015,N,338.93099290195704,,,5.9828346690562455
1506,Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.76531044071916,0.0,0.0,0.0,0.003881476466166914,0,0.8201532602700915,0.0009317781432787326,0.3137185462943146,0.0015929203678670635,0,0,0.07405687745484327,0,0,0,0,6.472323401056205,0.0,0,0,0.31180920444436944,0.0014585026205788882,0.06761665155957934,0.0029789004813855478,0.00030680593052654617,0.008598587991370211,1263.3224264896114,,75.21989153741217,Y,814.9261153288709,1.776445443938882,N,394.3407488117042,,,22.024974893898943
157,Cu-6Ni-1Si-0.5Al,Cu-Ni-Si alloys,91.98848157907666,0.5,0.0,0.0,0.01663018843636815,0,0.0011134253587790884,0.0,0.1198647256450852,0.0060300758896932715,0,0,0.08969342928002158,0,0,0,0,6.0801403734517265,0.002666328342181487,0,0,0.9759945810685249,0.0,0.01953176164315026,0.0,0.0,0.0014741885742531207,1254.2265794764674,4.3710386948071465,54.62183918755633,Y,764.7719513809654,2.71933344076733,N,,,79.41715862522085,18.600419417747375
420,Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.23630373873547,0.0,0.0009264039982863979,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0.12483214087600734,0,0,0,0,6.212936685049252,0.0005537563340008285,0,0,1.067328594019739,0.0,0.0,0.0010872803042327385,7.324146394104301e-05,0.004235702567214821,1253.5469565685933,3.9217982794506896,46.016969832682875,Y,745.6365948423461,1.2678793298779083,N,150.97425950327028,,,44.90542845460441
1803,Cu-4.95Ni-1.20Si,Cu low alloyed,98.02877398537998,0.007459679520348488,0.0,0.0,0.0,0,0.0,0.0001492038850330544,0.0,0.0025571704690556907,0,0,0.0,0,0,0,0,2.335908292436229,0.042036214592056365,0,0,0.19330818250733184,4.929343866627953e-05,6.18,0.002029961313572747,0.0,0.3114705893204855,1224.9158362583514,1.5958662334043316,4.801760114846007,Y,813.5272329672262,1.9370416995781072,N,193.08063803705394,,,3.0
478,Cu-0.5Cr-0.08Zr,Cu-Ni-Si alloys,92.13584840115311,0.0,0.0,0.0010366216325810688,0.0018066329388936027,0,0.0,0.0,0.0017771660751844105,0.01119945743473389,0,0,0.0,0,0,0,0,3.735313560712609,0.00012241250116753514,0,0,0.9527976502647395,0.0,0.03498703086172061,0.0004632810885558295,0.00320354069592809,0.0043807084301492475,1247.5341035773301,4.121185344620968,3.974669328289958,Y,661.4115302023736,0.0,N,329.3065819740201,,687.0807087026825,67.19107611171044
1856,Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,97.66386516156736,0.018046902736834194,0.0010179709307149433,0.0,2.0,0,0.011399351512939922,0.0,0.015309912616350806,0.0,0,0,0.0,0,0,0,0,0.5278809248569841,0.0006672027460247939,0,0,0.0,0.0003383591113030225,0.05967670129391468,0.0025559535284412883,0.0007070490013144008,0.2932363680648542,1223.9146347828328,0.622709473102925,3.928809831841774,Y,766.49506168472,0.9059668026020316,N,199.86029785679867,,,33.880916953477715
669,Cu-2.7Ti-0.15Mg-0.1Ce-0.1Zr,Cu low alloyed,96.76504407636837,0.010382770615123528,0.0,0.0,1.9268744268062787,0,0.0,0.0,0.00444947378824109,0.0,0,0,0.0,0,0,0,0,3.5560118450118168,0.0020765653072399503,0,0,1.146002948350822,0.0,6.18,0.03750333439437144,0.0,0.0036916314976882946,1226.262766393333,1.185084498015701,46.043705286288215,Y,731.4937139724308,1.4976606792539726,N,217.5756348553633,,,54.46244863871614
1418,Cu-6Ni-1Si-0.5Al,Cu-Ni-Si alloys,92.38358239588005,0.5,0.0,0.0,0.015666600418476336,0,1.37626961492131,0.0,0.11796849408496463,0.00985521837318292,0,0,0.09991602751634587,0,0,0,0,6.088754917376307,0.0,0,0,0.930319593968297,0.0,0.030102426969777572,0.0,0.0,0.006284576356618393,1258.3307361879497,4.145329126940308,52.73046533962202,Y,725.9185361015823,1.9345622311376736,Y,316.1048667647106,,,13.459329097936163
1872,Cu-2Ni-0.5Si-0.15Zr,Cu low alloyed,92.65411493816002,0.5,0.0018814059080423469,0.0,0.0,0,1.3707026374759441,0.0,1.0,0.007317719295111565,0,0,0.0,0,0,0,0,3.4627323576864564,0.0008563512461637754,0,0,0.42727078551579667,0.0023077537831867724,3.642743402265178,0.0,0.001905219674336683,0.23614455728961323,1223.7817459890705,1.2415942252195598,53.22795242507331,Y,728.153949736699,2.9104473553944636,N,195.76580434558048,,695.6964572454591,36.889904035284786
1300,Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.40696120271951,0.0,0.0,0.0,1.2623626984948166,0,0.0,0.0,0.0065778310770517245,0.0033496574255900157,0,0,0.0,0,0,0,0,2.9465218532142434,0.04408454894869902,0,0,0.0,0.0,0.051803980664207536,0.0,0.0006926656951052707,0.14788771540154513,1223.9117332000699,1.9929692507867878,3.707769974356339,Y,770.2650848167503,10.62000529050563,N,212.9940696540107,,,93.0
448,Cu-4.1Ni-1Si,Cu-Ti alloys,96.12394949427184,0.009047288369041928,0.0,0.0,0.0,0,0.0,0.0,1.0,0.008128026471704674,0,0,0.09922759584442437,0,0,0,0,0.0,0.002625310422935892,0,0,1.0027468244145443,3.983988428628471e-05,0.0,0.0008520859848857063,0.0020528917954322325,0.007070343238200377,1263.001348252509,,5.530438262839824,Y,858.0969306726497,0.9639124525201758,,224.8775951554643,,,41.88444837702893
554,Cu-1Cr,Cu-Ni-Si alloys,96.69398418520085,0.0,0.0,0.0,0.011890189807803092,0,0.0,0.0,0.008223400051681878,0.01293775881779092,0,0,0.0,0,0,0,0,0.2003128568615852,0.0014542178977192276,0,0,0.9369126879050036,0.0011890031447078673,0.018241350055880703,0.0,0.0,0.001973856941195424,1259.7436924480896,0.710051824087957,93.4,Y,,4.299438545370518,N,209.24145618563335,,,41.146397792851396
179,Cu-1.7Be,Cu low alloyed,97.28122845006747,0.0,0.0,0.0008907315080109321,0.0027469784017112404,0,0.014324769617849925,0.0,0.005455585468622974,0.011162059139273216,0,0,0.0,0,0,0,0,2.2615942300758864,0.0,0,0,0.09026961106372333,0.0,0.051943107996254706,0.0030740992920703686,0.0,0.008678475379766676,1175.0252042600252,6.543642825736814,3.3018674104006376,Y,767.2941627671626,0.0,N,195.41401324634091,,,28.40046170361614
391,Cu-6Ni-1Si-0.5Al,Cu-Ni-Si alloys,92.22881740370107,0.48227615491341025,0.0,0.0,0.011555342215570762,0,0.9696507561424001,0.0,0.1230173331078774,0.0013577729667938042,0,0,0.14102721732821005,0,0,0,0,6.0369719161029485,0.00093502672644048,0,0,0.9385136620608099,0.0,0.007168795160463729,0.0011798482444275807,0.00036095064405202197,0.00589736369682501,,4.26295825564924,49.942118058711415,Y,721.9096908887876,3.1763495082390723,N,336.94152156975065,,688.9174202728274,30.620352103011996
579,Cu-3.2Ti,Cu low alloyed,96.08453943506379,0.01549674893858632,0.0,0.0,1.6933911546582363,0,0.0,0.0,0.38322154018531324,0.001815301511266124,0,0,0.0,0,0,0,0,2.7954999059140597,0.04626461739813067,0,0,0.4136645911973218,0.0,0.04613453656658813,0.002626179588777177,0.0,0.0030832571681237023,1216.921877567222,0.641333549668543,3.2251345550393538,Y,774.7269713996849,0.7207271374937386,N,156.6447879530357,,,77.21437091894026
1478,Cu-0.22Fe-0.06P,Cu-Ni-Si alloys,91.91012469883567,0.5,0.0028998046643559728,0.001270595436343929,0.0,0,0.035908947934947436,0.0,0.12642441662319817,0.0,0,0,0.07808587572184372,0,0,0,0,5.857166569943755,0.002361556338987936,0,0,1.2474206060140782,0.0008483394877014065,0.06842001513826292,0.0031531873287161754,0.0,0.006471699112746506,1261.9595979851574,4.006583017430621,52.857842502199496,Y,816.4818827864242,14.927685363024755,N,299.14362335191174,,692.0347790861838,49.199591127119646
1707,Cu-2.5Ni-0.8Si,Cu low alloyed,97.86234783553908,0.01895468804175605,0.0010290262340858438,0.0,0.013426027181504737,0,0.0,0.00204181353860403,0.0,0.008160960348210193,0,0,0.0,0,0,0,0,0.17684453288325513,0.03671277204876572,0,0,0.04462608828424475,0.0005982042489150401,0.015050481070806176,0.002365167714635558,0.0,0.002087363981414578,1213.3690355974347,1.328150339642969,5.993957051901153,N,775.0541708368287,4.497273727175915,N,227.9674060147557,,,3.0
1288,Cu-2.5Ni-1.3Si,Cu low alloyed,95.46136892643439,0.0019911341508672574,0.0,0.000564504161788174,0.011003893486626202,0,0.0,0.0,0.00874291469526003,0.0011232319129335382,0,0,0.0,0,0,0,0,0.610627911697706,0.00013028190624637826,0,0,0.9868176043543422,0.0,0.0655723442734489,0.0,0.0,0.1596836628617475,1226.5667094294288,1.1195604071884864,83.91814213290243,Y,778.0361323749191,0.8797746746476864,N,218.14023456453486,,,42.02320558503723
1645,Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,99.17199244993549,0.004784419699864779,0.0,0.0,0.021081388546132823,0,0.0,0.0,0.019113416029520342,0.0,0,0,0.031484510021250106,0,0,0,0,0.0,0.001974835682238119,0,0,0.0,0.001693123856672324,0.05778075644284906,0.0,0.0025284006198271146,0.009369517545251517,1230.9655755976319,0.9616639200915618,2.2151695377102496,N,665.3400127078341,3.252712690894155,N,118.1265844045189,,,30.144117500032948
1024,Cu-0.4Cr,Cu-Ni-Si alloys,98.0172541422249,0.0,0.0,0.0,0.00040958366138330423,0,0.9485038753981595,0.0,0.0,0.0,0,0,0.0030298871337358585,0,0,0,0,2.051593854164858,0.0,0,0,1.4581086935873673,0.0,0.019241189520842826,0.0019572904025661345,0.0,0.003204496183373067,1226.376805753525,1.4902553917320511,47.76952099373125,Y,766.2722270031563,9.467618694698373,N,261.8844276850362,,,68.39005698909055
821,Cu-2.7Ti-0.15Mg-0.1Ce-0.1Zr,Cu low alloyed,96.78506885817254,0.007991627940816256,0.0,0.0,0.01663343153606958,0,0.0,0.0,0.013206794516987665,0.0,0,0,0.025012241636150952,0,0,0,0,0.47335459598486285,0.0013761690516255593,0,0,0.0,0.0,0.009205399216954164,0.0006628666641360929,0.0,0.349331197525625,1216.0179249876503,2.2854590291525203,4.955042668200035,Y,733.2175944795897,3.27206935959882,N,195.81892963583334,,,26.233043598689193
1825,Cu-4Ni-1Si-0.02P-0.02Cr,Cu low alloyed,95.93518429899386,0.014158372896031711,0.0019593667345321223,0.0,0.013553040140905267,0,0.01797497052973392,0.0,0.012058329288058348,0.0,0,0,0.0,0,0,0,0,5.925882382057196,0.0030382428746369284,0,0,0.5803319745719029,0.00025183998997725166,3.0762714116311876,4.87382646497079e-05,0.003885049907246554,0.18132045680931339,1167.23537689568,2.32823883068625,50.93230612467744,Y,728.2128131664585,0.0,N,221.62958145519357,,683.5044816568438,34.81334285559609
985,Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.0758270653251,0.0,0.0001629847176898989,0.0011597081872668689,0.020741547986139395,0,0.010777502227373175,0.0003594041825218659,0.008913649527799007,0.009257440833260482,0,0,0.020951966951200163,0,0,0,0,0.3558446844561561,0.000297719232230271,0,0,0.41026241686090453,0.0,0.046090184678635765,0.001321561202575301,0.0,0.13640729412854188,1164.8424383542015,1.4229741378114014,4.054690614570808,Y,767.6097353093542,1.7262463654190974,N,88.98048435431153,,687.5256133376816,14.459204259031331
1339,Cu-1.91Ni-0.47Si-0.035P,Cu low alloyed,96.48441527643553,0.017589381738495332,0.0,0.00246316071283354,0.012974138671065715,0,1.752118488085271,0.0002564261294668519,0.01559808617945753,0.00017126035884216856,0,0,0.009815740322560515,0,0,0,0,1.5282717154948953,0.0013577621774600282,0,0,0.3918173853136544,0.0,0.05269155540967096,0.0,0.0,0.5,1223.371614305137,6.78943333265712,2.499698208451553,Y,779.6926828314117,,N,425.08165956914877,,,33.832266450265415
665,Cu-2.7Ti-0.15Mg-0.1Ce-0.1Zr,Cu low alloyed,98.79284514216464,0.028158018731503382,6.91828792722298e-05,0.0,0.0,0,0.0,0.0,0.11739036624166026,0.0020494184940694497,0,0,0.0,0,0,0,0,3.1401530585118698,0.0016381052754158572,0,0,1.0949640797789113,0.0031157912963925387,0.03139429134455408,0.0004816400562381503,0.0028174999462217396,0.0037754723585573355,1228.7617608010726,3.9195850969792088,4.849284831039357,Y,781.5542300490515,0.7723600202655209,N,210.15828532564456,,,10.23434629429747
143,Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,92.34344149781681,0.480278119849032,8.341414783252863e-05,0.0,0.003976887184374025,0,0.0,0.0,0.11928592844483582,0.009745209261395653,0,0,0.09138259949578942,0,0,0,0,2.858972346942503,0.0019100532961938532,0,0,1.0293881668426685,0.001494353985495578,0.052373212848769994,0.0,0.0,0.005771992606594737,1252.4265269917482,0.083,5.73679276415686,Y,771.326132771791,7.183597044079578,Y,371.14976916263186,,,52.022653879310255
1517,Cu-1.95Be,Cu low alloyed,96.49669401561624,0.01990594593025074,0.0011287260496220769,0.0,0.02004678743331701,0,0.0038855345814687837,0.0,0.006323744565221775,0.0,0,0,0.0,0,0,0,0,0.0,0.0019626138737672107,0,0,0.3690112958628412,0.0,0.07320628671569157,0.0,0.0,0.5,1262.2351294133355,1.0192493293999543,4.278413139385364,Y,771.2369784500504,0.18247821908087603,N,208.50578520425043,,,3.0
1430,Cu-3.2Ni-0.40Si,Cu low alloyed,99.36237649466658,0.027328477899461766,0.0,0.001579065021769424,0.021865831267311685,0,0.0,0.0,0.0,0.013177057009950545,0,0,0.0,0,0,0,0,0.29552218807081637,0.0012308649267345174,0,0,1.1591389712655127,0.0005446745275838658,0.03927826210551359,0.0014298101604671072,0.0,0.001474966251954656,1180.5804661274765,1.4598212919037754,6.503545800350203,N,770.4970791288771,13.216436470936468,N,229.21714796907222,,,12.573834732703173
865,Cu-1.5Ni-0.6Si,Cu low alloyed,97.19357210512054,0.0007503170196727513,0.0,0.0,0.01068689928902039,0,0.0,0.0,0.0,0.010854820299885933,0,0,0.0,0,0,0,0,0.7005204682964932,0.0,0,0,0.8315014656305494,0.0,2.2204661492348143,0.0009471530780423145,0.0,0.0031553033009721473,1311.9911973960016,1.3638936918599482,0.0,N,750.2355832900507,1.676762381039516,N,97.03848017396092,,,27.07738541636671
422,Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,97.91372844780605,0.0,0.0,0.0009984256240462377,0.0,0,0.0,0.0,0.016930298495847443,0.0,0,0,0.01685061575348578,0,0,0,0,0.47509014555818485,0.03035445240189413,0,0,2.379585123467199,0.0,0.0,0.002712522989329957,0.0,0.005880836607765839,1223.8775902465948,2.2164160121216057,52.24848741779788,Y,817.7134248187969,5.405297967676137,N,193.2854356301738,574.3731456075961,,53.801137756582534
637,Cu-6Ni-1Si-0.5Al,Cu-Ni-Si alloys,92.78854990801894,0.5,0.0,0.0,0.019172301291244368,0,0.0,0.0,0.11322701916716532,0.01434770349508252,0,0,0.08448201669301529,0,0,0,0,6.3009805059589725,0.0010994843444798812,0,0,1.008050804520369,5.004747660765117e-05,0.07573802880012852,0.003561318357898766,0.00041032038688678215,0.0019781381038633727,1258.5206532324291,4.268145173398844,3.204552455792523,Y,767.7191591984855,13.68085648672967,Y,306.0575005068293,,,22.565539905950388
1407,Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,99.84,0.0,0.0,0.0,0.0,0,0.00011368968256189409,0.0,0.022027977402760843,0.006333737447278999,0,0,0.0006756817103639944,0,0,0,0,4.480924984224048,0.003117820411491368,0,0,0.0,0.0015666506991746602,3.439717884321799,7.085006973971197e-05,0.004925143339554793,0.29413522826783955,1217.9784539071054,0.2300862810240272,2.4830094635433206,Y,766.3469494180828,3.3204824123365118,N,217.68719383742018,,,21.178894614535217
800,Cu-2.7Ti-0.15Mg-0.1Ce-0.1Zr,Cu-Ni-Si alloys,97.41810292893291,0.0,0.0014360869286621225,0.0014542812381722445,0.0054882791219567385,0,0.0,0.0,0.12458889644630568,0.010027044884776765,0,0,0.0,0,0,0,0,6.260147494505247,0.0018683192063693968,0,0,0.009242572146385675,0.0011896625972122384,0.0,0.003220421575764187,0.0,0.005351557458522618,1214.909247651191,4.190803257430881,3.1413967705028294,Y,929.7344532299331,0.0,N,168.34186298853032,,,25.082752638963733
1404,Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu low alloyed,98.47483593549677,0.024619336143088956,0.0,0.0,0.0033817865622959796,0,0.0,0.0,0.009779609971178046,0.014293644055809436,0,0,0.08799494966626781,0,0,0,0,1.8044518184953273,0.0036653442145719362,0,0,0.7162354404543505,0.0029070177640036134,0.04274158257970044,0.0,0.0,0.15933478018525968,1217.7601198729772,1.285487939858827,5.1547782991071704,Y,647.1525595454805,4.316562170443211,N,,,507.88165831435236,3.0
616,Cu-6Ni-1.4Si-0.15Mg-0.1Cr,Cu low alloyed,96.46518294180422,0.00428983774005848,0.0,0.0,0.0,0,0.0,0.0,0.5541816003525556,0.007959689503073018,0,0,0.105844877289289,0,0,0,0,3.247514181678532,0.0,0,0,0.0,0.0001362143119590563,0.0,0.0005937812802209967,0.00014981489874156575,0.005859688254482598,1227.3874318278463,1.7269875407663213,1.4150423723861034,Y,651.2917300593647,8.939118199128739,N,204.74308871761315,,,26.27068069060842
295,Cu-0.1Ag0.3Cr,Cu low alloyed,94.21371930302219,0.0,0.0015145769673029085,0.0,0.002497900907089191,0,0.007026964452027247,0.0,0.9653524373575577,0.0001888544333252159,0,0,0.005896852646880812,0,0,0,0,3.579037817389342,0.001825370315667445,0,0,0.0,0.0,0.01860879896119548,0.0,0.0,0.0053563760936542,1256.326289292263,1.9296065934604671,93.4,Y,759.1938283593944,0.0,N,,,692.4243046672096,40.357624252297185
924,Cu-3Ni-0.7Si,Cu-Ti alloys,94.75398561900742,0.0,0.0,0.00012416812596224142,0.0,0,0.0,0.0,0.0,0.00381663431425837,0,0,0.0,0,0,0,0,6.173430583101469,0.05,0,0,0.5585643731684953,0.0,0.05931874402225694,0.0,0.0008352608290152909,0.09949801681080372,1323.0,4.283309891986032,2.5431531343090876,Y,779.5628017374047,0.0,N,225.3602261553597,,,67.78536479276681
1269,Cu-3.2Ni-0.7Si-0.3Zn,Cu-Ni-Si alloys,96.90984911489618,0.008225841093846935,0.0,0.0,0.0,0,0.0,0.0,0.5074428670878145,0.0,0,0,0.0032971622428939903,0,0,0,0,3.544382519895123,0.0,0,0,0.46958453495442143,0.0,0.00116992476669834,0.17,0.001294981309953753,0.006805668245793215,1230.9835422398176,4.109457952156624,4.738448157673064,Y,764.6363634108322,,N,277.8926265103356,,,61.943636574506286
1903,Cu-0.7Cr-0.3Fe,Cu-Ni-Si alloys,92.2822562873231,0.0,0.1,0.0,0.0,0,0.007848322030936687,0.0,0.0,0.0,0,0,0.12658107095326251,0,0,0,0,2.740502524307547,0.0,0,0,0.11975302989690878,0.0015204353445853389,0.0537745347269293,0.0,0.0014987601508803963,0.00555109278626371,1227.2349915260286,0.6597762822170634,46.270057594733196,Y,765.7909928086783,0.5992391633379933,N,206.20487336590273,,,55.58040298860657
89,Cu-3.3Ni-1Si-0.8Cr-0.09Mg,Cu-Ni-Si alloys,97.21758195017416,0.02385473681428416,0.06103854125164205,0.0004296502041563991,0.0,0,0.0,0.0,0.0159970370701064,0.009977152783827294,0,0,1.3026774281224618,0,0,0,0,0.0,0.0,0,0,0.19426973963433358,0.0013000114010066025,3.0568805729107686,0.06817284492075995,0.0,0.005838564118488623,1246.0332782837645,1.0038542417433463,93.4,Y,815.6497460923506,21.7627671743185,N,90.85099473119789,,,11.15853752197882
